order_id,product_id,qty,item_price
ONHYSGOD2,P4KVZUVBL,2,63.38
ONHYSGOD2,PY1IECLAO,3,66.26
ONHYSGOD2,PEV2QP6B8,2,44.36
O1E3BJ7O3,PFBPUB5X5,2,89.18
O71ONBB1B,PFJULE9V4,2,57.38
OMRH5HLX7,PVSWJKKW6,2,14.14
OMRH5HLX7,P76LWCGX6,1,42.17
OMRH5HLX7,P3MCQYNBE,3,37.73
OMRH5HLX7,PCU8FMGPI,3,48.92
OU8R5IRU5,PQ3HI3PR2,3,146.3
OU8R5IRU5,PUK97LXPL,2,53.65
O35DAATQ6,PFH554AQ9,1,20.49
OIROH7BDP,PBN6J2QU0,3,54.28
OIROH7BDP,PZD3ZOCZJ,1,47.33
OIROH7BDP,PCC3NI7SV,1,44.37
O7U613M6Y,P6IJM4NPB,2,71.01
O7U613M6Y,PGSSGB51W,3,70.2
OSODN4LNU,P7BJXMFQJ,3,40.87
OSODN4LNU,PY1IECLAO,1,66.26
OSODN4LNU,P76LWCGX6,3,42.17
O5YR13BOG,PO26FLRGM,2,37.53
OF7VQ9BEG,PMFHBT9U3,1,26.31
OF7VQ9BEG,PFH554AQ9,3,20.49
OWCCT5FWA,PW4ZJ5IFB,2,85.88
OSX88C8X1,POS698FZ3,2,51.64
OSX88C8X1,PW4ZJ5IFB,3,85.88
OSX88C8X1,PGAR3KV0V,1,73.21
OSX88C8X1,P9Q3ZR14O,2,168.18
ORWDTG1MY,PNV91HGSO,1,30.75
OXLW2KUEG,P3RHIAYIF,1,86.59
OXLW2KUEG,PG7FIZUQP,1,50.32
OXLW2KUEG,PX99XTW1E,3,38.1
O9WX984RK,PG71XSMF2,2,31.34
O9WX984RK,PK3LRO821,2,98.17
O9WX984RK,PCQLSUDA7,3,41.4
OSKXI1Z8J,P3H5EQINZ,2,42.9
OSKXI1Z8J,PHVUQOC1P,1,57.26
OSKXI1Z8J,PCY7T5N9C,1,42.74
OMXDPC4HV,PYU97YBYS,2,44.03
OMXDPC4HV,P9E8CKR2Y,3,43.43
OBGB639Y9,P9UAH5PSJ,3,45.26
OBGB639Y9,PWKUTGRAO,2,91.27
OMHW2T5VW,PER01X30R,1,106.54
OLEXJT7RW,PQVS59EXX,3,66.65
OLEXJT7RW,PHO2WHAZP,1,80.39
O290A86HZ,PVTQ6VL5N,1,47.24
O290A86HZ,PQ3HI3PR2,1,146.3
O290A86HZ,PAKYYJC6F,1,49.07
OKDLAZ77Z,PK3610R9V,2,56.26
OKDLAZ77Z,PERQDN4BG,3,23.57
OPPY3H3N6,P6ODPYN2Q,1,35.58
OMOWZL99K,PME5ZKAVO,3,37.92
OMOWZL99K,PGKTLMZX0,1,46.69
OMOWZL99K,PMVEGYWT6,3,68.9
OMOWZL99K,PGYV3IH59,2,21.01
OXYQOTG9I,P1NO0KHQY,1,39.98
OXYQOTG9I,P4RKMEEQW,3,24.93
O1I5X9ROY,P2VG1IWU2,3,89.16
O1I5X9ROY,PDSKXEEES,3,54.23
O1I5X9ROY,PN2WEA6Z2,1,46.75
O1I5X9ROY,P9Q3ZR14O,1,168.18
OJ5QYGF9I,PNJUJKJL3,3,73.8
OJ5QYGF9I,PGF60LK4W,1,44.48
OJ5QYGF9I,PAVN41S4Y,2,57.62
OJ5QYGF9I,PMYIWCGWQ,3,58.51
OD02AIQY4,PU0NU04K9,1,52.03
OHNAFMZRE,PZI3HVJSG,1,47.79
OHNAFMZRE,PR7RC21C2,2,49.64
OHNAFMZRE,PXM2WRJ4T,3,93.07
ODJ34DAWL,PCU8FMGPI,1,48.92
ODJ34DAWL,PPBII9BKO,3,43.06
O8103CFWY,PIDNBS2T9,1,94.76
O8103CFWY,PLZGUV52F,2,124.78
O1CTLV02I,PDATN73LM,1,36.88
O1CTLV02I,P0IW9KAXW,3,43.9
OAMGTZ37L,PDY2DET5C,2,67.21
OAMGTZ37L,PXN8KIQNE,2,79.27
OEJRX39WI,P04VGHM4A,1,46.53
OEJRX39WI,P7TM7G205,1,45.51
OEJRX39WI,PTL6D0W88,3,62.99
OEJRX39WI,P009MORPZ,2,28.74
OQKC3RXXR,PADXIRHVA,1,74.53
OQKC3RXXR,PBP0ARHFP,3,100.52
OQKC3RXXR,PV8M2LDJU,1,26.59
OQKC3RXXR,PCC3NI7SV,1,44.37
O764V2ENS,PL1GEZTGW,3,33.01
ONJA1CB8K,PAKYYJC6F,1,49.07
ONJA1CB8K,PMC7B3PEW,2,27.4
ONJA1CB8K,PSVQBI3F6,3,25.94
ONJA1CB8K,PEWMRG4E7,2,22.35
ONJA1CB8K,PJYZZK31D,3,34.61
OA2L8KW2B,PZIARVIYK,2,37.88
OAKD8EYED,PTP71XAPE,3,57.17
OAKD8EYED,PHVUQOC1P,3,57.26
O7IOLJSYI,PQMLDUS66,1,78.05
OKYFB0ZJX,P9SDUP2N4,2,27.28
O5XR9663D,PD402JJ43,1,41.27
O6DP4ML30,PXABR6AAO,1,50.97
O6DP4ML30,PLVAFTAXE,2,15.73
O6DP4ML30,PYGGP2JW6,2,41.35
O6DP4ML30,P7TM7G205,3,45.51
O6DP4ML30,PDA0IC8EL,3,31.3
OS1UYPALS,P7RPSS60B,1,44.37
OS1UYPALS,PBHUU33DL,1,41.53
OS1UYPALS,PN2UAGJFQ,1,45.53
OS1UYPALS,P4D689O1L,2,30.65
OYCKCYHXE,P9OOZ1CWT,1,50.6
OYCKCYHXE,P2MCJ7CM0,3,75.26
OYCKCYHXE,PW96OUCJ8,1,19.51
OWPP0IKYM,PYOTD6ERS,1,92.21
OWPP0IKYM,PU43RSXJS,1,83.83
OWPP0IKYM,PER01X30R,1,106.54
OWPP0IKYM,PLFJXU5TT,2,53.4
OZH5L189J,PZBSCA62H,1,93.99
OZH5L189J,PPRVL2L4D,3,41.58
OZH5L189J,PG71XSMF2,3,31.34
O1F2US7AY,P5ZMH7B6K,2,41.71
O1F2US7AY,P2F7M5YG5,1,57.33
O1F2US7AY,PDN5IYXE7,2,58.23
O1F2US7AY,PK3LRO821,2,98.17
O1F2US7AY,P1NO0KHQY,1,39.98
OSOV7J8F7,P4KVZUVBL,3,63.38
OSOV7J8F7,PCQLSUDA7,2,41.4
OSOV7J8F7,PO26FLRGM,3,37.53
OSOV7J8F7,P5K8I3EXX,1,72.66
OGBB1DJ9J,P1LAPF5J5,3,65.44
OGBB1DJ9J,PKB48W6ZM,1,47.82
OGBB1DJ9J,P7TM7G205,1,45.51
OGBB1DJ9J,POTG3ZUA5,1,60.43
O4I8EBG0T,PKQPD826S,1,77.6
O2H84N61E,PLVAFTAXE,1,15.73
O2H84N61E,PER01X30R,2,106.54
O26R4YN9B,PME5ZKAVO,1,37.92
OXKSV257A,PCQLSUDA7,1,41.4
OXKSV257A,PKQPD826S,2,77.6
OXKSV257A,PVBHD8ZFI,2,56.42
O7W7OLF1N,P1R8CGY9R,3,25.73
O4KDOO463,PXMT073KM,1,24.85
ORYT7U2CZ,P8DEWV7XW,3,61.57
ORYT7U2CZ,PBGUR2EVP,1,24.24
O8KKJNPQK,PBGUR2EVP,3,24.24
O8KKJNPQK,POS698FZ3,1,51.64
O8KKJNPQK,PCJYFQQTH,2,36.35
O2LLL8GR3,PQ9AZMZ3P,2,41.14
O2LLL8GR3,PDA0IC8EL,3,31.3
O2LLL8GR3,P4P82NPJR,3,67.39
O5ZP2K6UQ,PH5REB6SO,2,85.25
O5ZP2K6UQ,PG2MXVATI,3,32.28
O5ZP2K6UQ,PV8M2LDJU,2,26.59
O5ZP2K6UQ,PDSKXEEES,2,54.23
O5ZP2K6UQ,PHLPE8TPU,1,53.18
OSIYB76CJ,PQQ2Y05JB,3,41.86
O2IUF5C44,PWDAKG8V2,3,36.4
O2IUF5C44,PCQLSUDA7,2,41.4
O2IUF5C44,P1KCGLNXL,1,32.97
O2IUF5C44,P3H5EQINZ,3,42.9
O2IUF5C44,PHGRICAJ0,3,87.37
O2IUF5C44,P1QB2QLBT,2,17.45
O2SM9J12O,PQ9AZMZ3P,1,41.14
O2SM9J12O,P00W40R9K,2,49.52
O2SM9J12O,PP7ZR9W51,2,61.67
O2SM9J12O,PBHUU33DL,3,41.53
O2SM9J12O,P0QDP3RLZ,2,40.88
O2SM9J12O,P1LAPF5J5,1,65.44
O2SM9J12O,P9UAH5PSJ,2,45.26
O2SM9J12O,PQVS59EXX,1,66.65
OMOX0DHAR,PMQ6Q6QXL,2,35.09
OMOX0DHAR,PERQDN4BG,2,23.57
OTJ7HPJ88,PCJYFQQTH,2,36.35
OTJ7HPJ88,PQ9AZMZ3P,1,41.14
OTJ7HPJ88,PCJYFQQTH,1,36.35
OFQX01AQ3,PT91CJINX,3,54.01
OFQX01AQ3,PU8AR8VJJ,2,28.53
OEGNNCT29,PHMWFEFMT,3,37.72
OEGNNCT29,P8Y21Z5XM,1,39.13
OEGNNCT29,PAZ1KIFN5,1,93.33
OEGNNCT29,P0G9RE508,1,64.1
OCUC6MVDY,PKQPD826S,1,77.6
OCUC6MVDY,PX4BTJ10R,3,60.71
OCUC6MVDY,P0NXS2R1Z,2,48.0
OXWSDDHAI,PDXNVDCL1,3,43.34
O999ZMIBG,PO26FLRGM,2,37.53
O999ZMIBG,PPBII9BKO,3,43.06
O2CUAH9S1,P9UAH5PSJ,1,45.26
O2CUAH9S1,PK8UWD6NE,2,42.51
O2CUAH9S1,PQVS59EXX,3,66.65
O2CUAH9S1,P7RPSS60B,1,44.37
OYJDM0SGQ,P78U2GUOU,3,74.65
OYJDM0SGQ,P7ENOOH1I,1,41.28
OYJDM0SGQ,PSO7U6JD5,3,55.58
OYJDM0SGQ,PB8F2Q5QK,2,63.67
OYJDM0SGQ,PKQPD826S,3,77.6
OJH03CCJS,PH25FES2M,1,67.05
OJH03CCJS,PANG1FAN7,3,37.8
OJH03CCJS,PME5ZKAVO,2,37.92
ONHNXORPP,PSKX15B5N,1,30.14
ONHNXORPP,PPDSJCIA0,2,32.05
ONHNXORPP,PPDSJCIA0,3,32.05
ONHNXORPP,PJM6PUPHI,3,29.97
OVI2SFTP2,P7M1AJLAE,1,81.8
OVI2SFTP2,PCC3NI7SV,1,44.37
O5AHUI07B,PT91CJINX,2,54.01
OFXUA9147,PFJULE9V4,1,57.38
OFXUA9147,P15ZVBQ89,2,64.41
OFXUA9147,PV8M2LDJU,3,26.59
O132VPG8S,PXHH5CP2V,2,68.77
O132VPG8S,P9SDUP2N4,3,27.28
O132VPG8S,P4KVZUVBL,3,63.38
O132VPG8S,P009MORPZ,1,28.74
O132VPG8S,PRT00E0FX,2,81.94
OZ018EG92,PADXIRHVA,3,74.53
O9JT086D4,P9Q3ZR14O,1,168.18
O9JT086D4,PK3610R9V,1,56.26
O9JT086D4,PDY2DET5C,1,67.21
O9JT086D4,PZ4A98ZQ2,2,51.5
O9JT086D4,PD29OF8WS,3,48.45
OLP11PWW7,POTG3ZUA5,1,60.43
OLP11PWW7,PZIARVIYK,1,37.88
OLP11PWW7,P4P82NPJR,3,67.39
OLP11PWW7,PBK2MZ7GT,2,30.92
OLP11PWW7,PMC7B3PEW,2,27.4
OL1DC87AI,PU43RSXJS,2,83.83
OH9BPJC3I,PZD3ZOCZJ,1,47.33
OH9BPJC3I,PBQD2QR4E,3,29.56
OFYPSXXRL,PJYZZK31D,2,34.61
OFYPSXXRL,PD402JJ43,3,41.27
OFYPSXXRL,P0G9RE508,3,64.1
O8PV64AH0,P6IJM4NPB,2,71.01
O8PV64AH0,PSP3ER95F,1,26.48
O8PV64AH0,PA6RT4G7H,1,92.15
O12NJQ3HV,PWDAKG8V2,2,36.4
O12NJQ3HV,PA6RT4G7H,3,92.15
O12NJQ3HV,PTM7V3ZSI,2,43.81
ORNM281YI,P7BJXMFQJ,2,40.87
ORNM281YI,POS698FZ3,3,51.64
O7O7LD8ML,P7BJXMFQJ,2,40.87
O7O7LD8ML,PFRP8ML67,1,47.85
OQMZ722VO,PMC7B3PEW,3,27.4
OQMZ722VO,P4D689O1L,1,30.65
OQMZ722VO,PCJ3Y1WXM,2,123.41
OQMZ722VO,P4TGOTMB0,1,35.53
O6O3G23HK,PTLZHSH5X,2,69.17
O6O3G23HK,P42QO46D2,3,49.72
O6O3G23HK,PERQDN4BG,1,23.57
O6O3G23HK,PD402JJ43,3,41.27
O6O3G23HK,PA6RT4G7H,3,92.15
OVF7SQI5M,PK3LRO821,2,98.17
OVF7SQI5M,PNR9HQT70,2,93.78
OVF7SQI5M,P0NCYCXDG,2,38.75
OVF7SQI5M,PBK2MZ7GT,1,30.92
ORULKBKDJ,PLFJXU5TT,2,53.4
ORULKBKDJ,PI1XB0Z9D,3,44.61
ORULKBKDJ,PME5ZKAVO,2,37.92
ORULKBKDJ,PMYIWCGWQ,3,58.51
ORULKBKDJ,POTG3ZUA5,1,60.43
OMGICA9X6,PHZT5QVIL,1,55.8
OMGICA9X6,PN2UAGJFQ,1,45.53
OW3H23OU1,PD29OF8WS,3,48.45
OW3H23OU1,PGCZQ85XJ,3,77.6
OW3H23OU1,PFL5IN04D,2,42.75
OW3H23OU1,POZQGPPEF,3,26.87
OZ29UWFQP,P2F7M5YG5,3,57.33
OZ29UWFQP,PFE9I9Z6D,3,61.18
OZ29UWFQP,PLOI0JAS6,3,52.83
OEGA6MKOE,PND5FS4UJ,2,45.75
OLKH9T1ZC,POTG3ZUA5,3,60.43
OFMEZCJFH,PQ9AZMZ3P,3,41.14
OFMEZCJFH,PVSWJKKW6,2,14.14
OFMEZCJFH,PH25FES2M,3,67.05
OWSCK73RV,PQVS59EXX,3,66.65
OWSCK73RV,P46N79L2S,2,17.27
OWSCK73RV,PIJK4T1C3,3,71.17
OJTEGMPGM,P4JH3V05V,3,75.48
OJTEGMPGM,P00W40R9K,2,49.52
OJTEGMPGM,PS10BA9M3,1,71.92
OJTEGMPGM,PHO2WHAZP,2,80.39
OJTEGMPGM,PLQAZQ3DF,2,62.46
OJTEGMPGM,PBN6J2QU0,3,54.28
OJTEGMPGM,PME5ZKAVO,2,37.92
OJTEGMPGM,PT91CJINX,2,54.01
OJTEGMPGM,P4JH3V05V,3,75.48
O5UEPXC1Z,P4KVZUVBL,3,63.38
O5UEPXC1Z,PTM7V3ZSI,1,43.81
O5UEPXC1Z,P4CBM0G5F,2,81.29
OS3I7C4D0,PMURR3BTM,3,47.82
OS3I7C4D0,P15ZVBQ89,1,64.41
OS3I7C4D0,PG2MXVATI,1,32.28
O023GIC6P,PGF60LK4W,3,44.48
O023GIC6P,PTT7U356X,2,80.65
O023GIC6P,PUHICHMRS,2,59.59
OMZIAGZM5,PND5FS4UJ,2,45.75
OMZIAGZM5,P9JBVW13M,2,39.92
OMZIAGZM5,PHO2WHAZP,2,80.39
OMZIAGZM5,PXN8KIQNE,1,79.27
ODLERNBZI,PMC7B3PEW,1,27.4
ODLERNBZI,PER01X30R,3,106.54
O0BCCUSGT,PAVN41S4Y,2,57.62
OUHD3GPXQ,PHGRICAJ0,1,87.37
O9KDH14A9,PYUQYJZRS,1,43.38
OHDTB7CSH,PK83NF122,2,70.15
OHDTB7CSH,PQ9AZMZ3P,2,41.14
OHDTB7CSH,PDXNVDCL1,3,43.34
OZFAOJLUT,PDSKXEEES,1,54.23
OZFAOJLUT,PTT7U356X,3,80.65
OZFAOJLUT,PUK97LXPL,2,53.65
OZFAOJLUT,P1QB2QLBT,1,17.45
OZFAOJLUT,PA6RT4G7H,3,92.15
O8RXUIA2Z,PGCZQ85XJ,2,77.6
OCOEJKI1Q,PI88PO6EM,3,48.28
OFL7DZEDZ,PQW6GBKFV,3,23.21
OFL7DZEDZ,PGXSZRDLR,3,43.36
ONMYY0ODB,PWNLLQ0DR,3,42.52
ONMYY0ODB,PITG650EO,1,35.22
OIBYR8TQC,PHGRICAJ0,2,87.37
OIBYR8TQC,PT3Q5GEPK,3,16.79
OIBYR8TQC,P4NY2AOZ7,2,34.46
OIBYR8TQC,PADXIRHVA,3,74.53
OG6QXLRLL,PFRP8ML67,1,47.85
OG6QXLRLL,PZ2CXWUF9,2,74.88
OZND2MIYU,POZQGPPEF,2,26.87
OGM6RWOB8,PTL6D0W88,2,62.99
OA34AKG72,PIJK4T1C3,3,71.17
OA34AKG72,PBQD2QR4E,2,29.56
O4RDT4N3K,PDXNVDCL1,3,43.34
O4RDT4N3K,PGWOUCP7R,2,36.25
O4RDT4N3K,PA6RT4G7H,1,92.15
O4RDT4N3K,PTVUY3PTN,1,91.12
O4RDT4N3K,PTP71XAPE,2,57.17
O0P3DETBT,PAL2MAIN6,1,55.23
O0P3DETBT,PIBPUWFHK,3,57.74
O964QAFN2,PAL2MAIN6,1,55.23
O964QAFN2,P9E8CKR2Y,1,43.43
O964QAFN2,P42QO46D2,1,49.72
OBK7E0LC3,P4BVPPUOC,2,43.77
OBK7E0LC3,PVEO6QKZ8,2,76.62
OOH0MQ9FU,PGWOUCP7R,2,36.25
OOH0MQ9FU,PDXNVDCL1,3,43.34
OOH0MQ9FU,PQMQH81NX,1,68.73
O0HABA4YO,PS10BA9M3,3,71.92
O8V7U898O,PIJK4T1C3,2,71.17
O8V7U898O,PH5CIHHWX,2,60.5
O8V7U898O,PDL0QFGCW,3,119.63
O8V7U898O,PFL5IN04D,3,42.75
OHUFU2P5C,PPRVL2L4D,3,41.58
OHUFU2P5C,PSCO545KJ,1,44.44
OCL5Q4ZTG,PG2MXVATI,2,32.28
OCL5Q4ZTG,PK3610R9V,1,56.26
OCL5Q4ZTG,PITG650EO,2,35.22
OOVTKV7CA,P4P82NPJR,1,67.39
OOVTKV7CA,PEV2QP6B8,1,44.36
OPIWHVC2N,PHR22X1R8,2,75.16
OWNX69ZIW,PDY2DET5C,3,67.21
OWNX69ZIW,PVTQ6VL5N,1,47.24
OAHYCU088,PYOKIYCYT,3,54.34
OO4NL5J3E,P4CBM0G5F,2,81.29
OO4NL5J3E,P42QO46D2,1,49.72
OO4NL5J3E,PHLPE8TPU,1,53.18
O0HLI1GUF,PFBPUB5X5,2,89.18
O0HLI1GUF,PBI0RS00Q,1,26.29
OK3IX8O77,P485FP53X,2,67.74
OK3IX8O77,PK83NF122,2,70.15
O1DUFMHX7,PCU8FMGPI,2,48.92
O6TNP9EK7,PADXIRHVA,3,74.53
O94IGZTGB,PGCZQ85XJ,1,77.6
O94IGZTGB,PTT7U356X,3,80.65
O94IGZTGB,PN2UAGJFQ,3,45.53
OMKJWHFLQ,PDL1TRTYK,2,48.8
O9J0X3OFF,PDN5IYXE7,1,58.23
O9J0X3OFF,PNV91HGSO,1,30.75
OZ48D3ZUN,PTBIHBU77,2,37.12
OPVCJHHL7,PDATN73LM,2,36.88
OPVCJHHL7,PJYZZK31D,2,34.61
OWDOU9T1S,P1LAPF5J5,3,65.44
OWDOU9T1S,PVBHD8ZFI,1,56.42
OWDOU9T1S,PQ9AZMZ3P,3,41.14
OWDOU9T1S,PQF92N3QM,2,56.26
OWDOU9T1S,PRT00E0FX,2,81.94
OWDOU9T1S,P3YC7JZ1B,2,69.35
OX6EWY8KI,PBN6J2QU0,3,54.28
OX6EWY8KI,PT0ITP2VZ,3,43.61
OX6EWY8KI,PD402JJ43,2,41.27
OWL3KGL58,P4BVPPUOC,3,43.77
ODEBPISG5,PAKYYJC6F,3,49.07
OHH7KOXG4,PCJYFQQTH,2,36.35
OHH7KOXG4,PBQD2QR4E,3,29.56
OHH7KOXG4,PJUE8Q53M,2,25.81
OG7997E9U,PPRGTNK88,1,64.24
OGL6VV464,PRT00E0FX,3,81.94
OGK3ZM9CP,PG6VMO2LN,1,27.8
O1EK4PQSC,PT89BCX85,1,59.16
O3FWXKD6F,P15ZVBQ89,1,64.41
O3FWXKD6F,PBI0RS00Q,1,26.29
O3FWXKD6F,PFE9I9Z6D,1,61.18
OD6TN6W3W,PPHS5YGI1,2,55.42
OD6TN6W3W,PT3Q5GEPK,1,16.79
O8834AMCY,PADXIRHVA,3,74.53
OHWVYFL68,P9OOZ1CWT,2,50.6
OHWVYFL68,PIYOV4JBG,3,53.21
OUG35MRMH,PD29OF8WS,2,48.45
OUG35MRMH,PX4BTJ10R,2,60.71
OQXX1HKH9,PADXIRHVA,1,74.53
OQXX1HKH9,PYXCW5EKP,1,23.65
OQXX1HKH9,PZ2CXWUF9,3,74.88
OQXX1HKH9,PN0PMK0CV,2,28.84
ONWIYI1TY,P4RKMEEQW,1,24.93
ONWIYI1TY,PH5CIHHWX,3,60.5
ONWIYI1TY,P7JFWZH6O,3,52.86
ONWIYI1TY,PY1IECLAO,3,66.26
ONFWAGO5P,PHJWBPHXR,2,70.1
OYL2F14K8,P4NY2AOZ7,3,34.46
OVLWE7X6M,PULLHPDMF,1,47.72
OVLWE7X6M,P4JH3V05V,2,75.48
OVLWE7X6M,PN2WEA6Z2,1,46.75
OAKVVMU0O,PKB48W6ZM,1,47.82
OAKVVMU0O,PULLHPDMF,2,47.72
OZ82JAPAW,PHJWBPHXR,1,70.1
O2IVRMBCJ,PN15OHFRJ,3,62.95
O2IVRMBCJ,PCU8FMGPI,3,48.92
OLQITHRJ1,P5ZREAHJR,1,81.24
OLQITHRJ1,PER01X30R,2,106.54
OEFR77FIC,PLQAZQ3DF,3,62.46
OEFR77FIC,PRT00E0FX,2,81.94
OV8RS88ZW,PSVQBI3F6,1,25.94
OV8RS88ZW,PMURR3BTM,1,47.82
OONP5Z087,PTVUY3PTN,1,91.12
OONP5Z087,P1KCGLNXL,1,32.97
OONP5Z087,PBCZC31UL,3,36.11
OVFY0F4PJ,P0LOGWY58,1,36.24
O3VLV1FPS,PZBSCA62H,2,93.99
O3VLV1FPS,P9Q3ZR14O,1,168.18
O3VLV1FPS,PULLHPDMF,2,47.72
OEPCP8ON0,PCJYFQQTH,1,36.35
OWU24SFWH,PIDNBS2T9,1,94.76
OWU24SFWH,PRHRZQJWL,1,40.39
OWU24SFWH,PGVQUJ2D9,3,90.32
O53BSTKD4,P8DEWV7XW,1,61.57
O53BSTKD4,PK83NF122,1,70.15
O53BSTKD4,P4BVPPUOC,1,43.77
OHZ3OUVFE,PPRVL2L4D,2,41.58
OHZ3OUVFE,PQQ2Y05JB,1,41.86
OHZ3OUVFE,PGCZQ85XJ,1,77.6
OGCYED4KX,PNLF8ORPB,1,104.0
OGCYED4KX,PG7FIZUQP,2,50.32
OYZRMW9UQ,P1NO0KHQY,3,39.98
OYZRMW9UQ,P535IKAE3,2,73.44
OCY6DJBG1,PJM6PUPHI,1,29.97
OCY6DJBG1,PDGCMFXUH,3,96.42
OCY6DJBG1,PQVS59EXX,2,66.65
OCY6DJBG1,PGXSZRDLR,1,43.36
OCY6DJBG1,PZY5JXSAU,3,64.86
OYPDUKLZD,PB8PJD01E,3,106.71
OYPDUKLZD,PMGVMCV7Y,1,39.39
OYPDUKLZD,P76LWCGX6,3,42.17
OYPDUKLZD,PGLX7TDZO,3,73.69
OYPDUKLZD,P0IW9KAXW,2,43.9
OYPDUKLZD,PFBPUB5X5,1,89.18
OZCGV35Z0,PSWOG78DC,1,40.58
OK3SJ5C9T,P4RKMEEQW,3,24.93
OK3SJ5C9T,P9SDUP2N4,3,27.28
OPF1WWR8B,P1R8CGY9R,2,25.73
OPF1WWR8B,PLVAFTAXE,3,15.73
OHJNYAOTM,PMVEGYWT6,2,68.9
OHJNYAOTM,PS10BA9M3,1,71.92
OHJNYAOTM,PCU8FMGPI,1,48.92
OTAIRX4Y4,PJM6PUPHI,3,29.97
OTAIRX4Y4,PVBHD8ZFI,1,56.42
OTAIRX4Y4,PU43RSXJS,3,83.83
OHW6WUK4O,P8DEWV7XW,3,61.57
OHW6WUK4O,P7M1AJLAE,2,81.8
OHW6WUK4O,P1R8CGY9R,3,25.73
OHW6WUK4O,PD29OF8WS,1,48.45
OHW6WUK4O,PXABR6AAO,3,50.97
O06HPNJ3X,PK3LRO821,2,98.17
OLFHECHD1,PEV2QP6B8,2,44.36
O3S007MWH,PTBIHBU77,3,37.12
O47QZU1R2,P7TM7G205,2,45.51
OKFG8GG98,PTT7U356X,3,80.65
OKFG8GG98,PH5REB6SO,2,85.25
OKFG8GG98,PT3APIZUV,2,55.43
OKFG8GG98,PBI0RS00Q,1,26.29
OCDE93ZCT,PY72NS3DU,2,157.88
OCDE93ZCT,PEOODN6BQ,2,48.08
OCDE93ZCT,P9UAH5PSJ,2,45.26
O23HJ6Z80,PXCYSJZCL,2,44.52
O23HJ6Z80,PSI1BK6OU,1,22.56
OWBXT5U4M,POTG3ZUA5,3,60.43
OWBXT5U4M,PIDNBS2T9,2,94.76
OWBXT5U4M,PMURR3BTM,2,47.82
OWBXT5U4M,PBQD2QR4E,1,29.56
O7RUG3WIO,PJYZZK31D,3,34.61
O7RUG3WIO,PD29OF8WS,3,48.45
O7RUG3WIO,PCU8FMGPI,3,48.92
OEX587QI5,PX4BTJ10R,2,60.71
OEX587QI5,PQ3HI3PR2,2,146.3
OEX587QI5,PZ2CXWUF9,1,74.88
OEX587QI5,PUZA2SQO6,3,56.5
OEX587QI5,P3YC7JZ1B,3,69.35
OU8NUL9AC,PT0ITP2VZ,1,43.61
OISWNXWHR,PMDR1A54H,2,40.07
OISWNXWHR,PZY5JXSAU,2,64.86
OAIJOQ4WP,PYL0L8CAN,2,31.7
OAIJOQ4WP,PME5ZKAVO,1,37.92
O07N7Q4J4,PTM7V3ZSI,3,43.81
O07N7Q4J4,PK3LRO821,3,98.17
OZRDBUM8J,PW3NK5FWH,1,48.71
OVDKEDAY6,P2F7M5YG5,3,57.33
OVDKEDAY6,PKB48W6ZM,1,47.82
OVDKEDAY6,P7VNMHGTN,2,49.7
OVDKEDAY6,PDA0IC8EL,1,31.3
OVDKEDAY6,PPRGTNK88,3,64.24
OIC8AK9U8,PN5CDYY60,3,26.17
OIC8AK9U8,PC4FHUS8J,2,41.37
OI6JEC3R3,PQ3HI3PR2,1,146.3
OI6JEC3R3,PDXNVDCL1,1,43.34
OI6JEC3R3,P6ODPYN2Q,2,35.58
OEIUVN4TT,P9OOZ1CWT,3,50.6
OEIUVN4TT,PEV2QP6B8,1,44.36
OEIUVN4TT,PQSK6EODB,3,51.36
OOJAA9E72,PD29OF8WS,3,48.45
OOJAA9E72,PC4FHUS8J,2,41.37
OOJAA9E72,PX3QVAA2V,2,120.96
OOJAA9E72,P78U2GUOU,1,74.65
OOJAA9E72,PHR22X1R8,1,75.16
OTNZDCC70,PAKYYJC6F,2,49.07
OQ4OHCO4D,PMURR3BTM,3,47.82
OOA29F4F3,P76LWCGX6,2,42.17
OOA29F4F3,PI7FRTYT8,2,57.87
O0DRENJUU,PGLX7TDZO,2,73.69
O0DRENJUU,P7ENOOH1I,2,41.28
O0DRENJUU,PNJUJKJL3,1,73.8
OE5AFGFUS,P1QB2QLBT,1,17.45
OE5AFGFUS,P1R711YAV,3,55.94
OE5AFGFUS,PHTRKL6NE,3,109.46
OE5AFGFUS,PAVN41S4Y,3,57.62
ON325VCK1,P2F7M5YG5,3,57.33
ON325VCK1,P1NO0KHQY,1,39.98
OIRQ1WTD7,PQMQH81NX,2,68.73
OIRQ1WTD7,P76LWCGX6,2,42.17
OIRQ1WTD7,POTG3ZUA5,2,60.43
OIRQ1WTD7,PBI0RS00Q,1,26.29
OIRQ1WTD7,PQ92MX2QJ,1,61.88
OA788FIO8,PQ3HI3PR2,1,146.3
OE4NC2H9F,PGLX7TDZO,3,73.69
OE4NC2H9F,PO3UAUO3M,3,68.44
O033V802V,P4BVPPUOC,3,43.77
O033V802V,PC1IWNOFD,1,69.24
OKTEBCN2M,PO26FLRGM,2,37.53
OKTEBCN2M,PD29OF8WS,3,48.45
OKTEBCN2M,PZD3ZOCZJ,1,47.33
OKTEBCN2M,PIDNBS2T9,2,94.76
OW20HH65J,PYOKIYCYT,2,54.34
OW20HH65J,PFRP8ML67,3,47.85
